student_id,registered_month,registered_day,country,asked_question,engaged_lessons,engaged_quiz,engaged_exams,total_minutes_watched,average_rating_given,rating_count,quizzes_taken,quiz_questions_answered,correct_quiz_answers,subscribed
271192,4,18,JO,0,0,0,0,0,4.75,0,0,0,0,0
271147,4,18,US,0,0,0,0,0,4.75,0,0,0,0,0
271778,4,24,US,0,0,0,0,0,4.75,0,1,1,1,0
271902,4,25,RU,0,0,0,0,0,4.75,0,0,0,0,0
273436,5,10,GB,0,0,0,0,0,4.75,0,0,0,0,0
279860,6,30,VN,0,0,0,0,0,4.75,0,4,7,5,0
281386,7,13,IN,0,0,0,0,0,4.75,0,0,0,0,0
284515,8,9,US,0,0,0,0,0,4.75,0,0,0,0,0
285922,8,15,PK,0,0,0,0,0,4.75,0,20,35,35,0
286791,8,17,BD,0,0,0,0,0,4.75,0,0,0,0,0
286754,8,17,ZW,0,0,0,0,0,4.75,0,3,8,8,0
286992,8,18,KE,0,0,0,0,0,4.75,0,0,0,0,0
290042,9,9,IN,0,0,0,0,0,4.75,0,0,0,0,0
290031,9,9,AL,0,0,0,0,0,4.75,0,0,0,0,0
259146,1,3,IN,0,0,0,0,0,4.75,0,0,0,0,0
292827,10,1,SG,0,1,1,0,26.3,4.75,0,1,7,3,0
293509,10,6,IN,0,0,0,0,0,4.75,0,2,2,2,0
261568,1,25,IN,0,0,0,0,0,4.75,0,0,0,0,0
293800,10,8,BE,0,0,0,0,0,4.75,0,0,0,0,0
295264,10,19,LA,0,0,0,0,0,4.75,0,7,10,10,0
263953,2,17,EG,0,0,0,0,0,4.75,0,0,0,0,0
264310,2,20,DZ,0,0,0,0,0,4.75,0,0,0,0,0
264691,2,23,MX,0,0,0,0,0,4.75,0,0,0,0,0
266381,3,8,IN,0,0,0,0,0,4.75,0,0,0,0,0
267085,3,13,EG,0,0,0,0,0,4.75,0,0,0,0,0
267400,3,15,GB,0,0,0,0,0,4.75,0,5,10,10,0
267558,3,16,US,0,1,1,1,677.1,4.75,0,35,56,56,1
270163,4,9,TN,0,0,0,0,0,4.75,0,0,0,0,0
271074,4,17,IN,0,0,0,0,0,4.75,0,0,0,0,0
271135,4,18,US,0,0,0,0,0,4.75,0,0,0,0,0
272403,4,29,JO,0,0,0,0,0,4.75,0,0,0,0,0
275636,6,1,EG,0,1,0,0,0.8,4.75,0,1,1,1,0
276612,6,5,IN,0,0,0,0,0,4.75,0,0,0,0,0
277297,6,10,IN,0,0,0,0,0,4.75,0,2,2,1,0
279043,6,23,US,0,0,0,0,0,4.75,0,0,0,0,0
279210,6,25,IL,0,0,0,0,0,4.75,0,1,1,0,0
281896,7,17,DK,0,0,0,0,0,4.75,0,0,0,0,0
282353,7,22,CA,0,0,0,0,0,4.75,0,2,6,4,0
283313,8,1,GB,0,0,0,0,0,4.75,0,0,0,0,0
283478,8,1,ZW,0,0,0,0,0,4.75,0,0,0,0,0
284670,8,10,FR,0,0,0,0,0,4.75,0,0,0,0,0
285210,8,13,PK,0,0,0,0,0,4.75,0,0,0,0,0
287550,8,22,US,0,0,0,0,0,4.75,0,0,0,0,0
289243,9,3,US,0,0,0,0,0,4.75,0,0,0,0,0
259809,1,9,GH,0,0,0,0,0,4.75,0,5,8,8,0
260212,1,13,US,0,0,0,0,0,4.75,0,8,11,11,0
260470,1,14,MA,0,0,0,0,0,4.75,0,0,0,0,0
292593,9,29,DE,0,1,1,1,438.3,4.75,0,17,23,19,1
260837,1,18,IN,0,0,0,0,0,4.75,0,8,11,11,0
293072,10,3,MU,0,0,0,0,0,4.75,0,0,0,0,0
261351,1,23,DE,0,0,0,0,0,4.75,0,0,0,0,0
261446,1,24,US,0,1,1,1,1400.2,4.75,0,62,82,77,1
262893,2,7,IN,0,0,0,0,0,4.75,0,8,11,9,0
266119,3,6,DZ,0,0,0,0,0,4.75,0,0,0,0,0
267434,3,15,PK,0,0,0,0,0,4.75,0,0,0,0,0
268524,3,25,BR,0,0,0,0,0,4.75,0,0,0,0,0
269987,4,7,OM,0,0,0,0,0,4.75,0,0,0,0,0
271761,4,24,VN,0,1,1,0,1246.5,4.75,0,73,132,93,1
273047,5,6,AU,0,0,0,0,0,4.75,0,0,0,0,0
273077,5,7,US,0,0,0,0,0,4.75,0,0,0,0,0
274419,5,19,IN,0,0,0,0,0,4.75,0,3,6,5,0
275965,6,2,IQ,0,0,0,0,0,4.75,0,0,0,0,0
277366,6,11,DZ,0,0,0,0,0,4.75,0,0,0,0,0
278961,6,23,EG,0,0,0,0,0,4.75,0,0,0,0,0
280752,7,8,ID,0,0,0,0,0,4.75,0,0,0,0,0
281337,7,13,US,0,1,1,0,20.5,4.75,0,4,7,6,1
283163,7,30,TN,0,0,0,0,0,4.75,0,1,1,1,0
283195,7,31,IN,0,0,0,0,0,4.75,0,2,2,2,0
283536,8,2,PK,0,0,0,0,0,4.75,0,0,0,0,0
283614,8,2,CO,0,1,1,1,65.3,4.75,0,7,10,10,0
283972,8,5,IN,0,0,0,0,0,4.75,0,0,0,0,0
284397,8,8,EG,0,1,1,1,42.4,5,1,7,10,10,0
284969,8,11,ID,0,0,0,0,0,4.75,0,0,0,0,0
287771,8,23,PE,0,0,0,0,0,4.75,0,0,0,0,0
287853,8,24,IN,0,0,0,0,0,4.75,0,3,5,5,0
288025,8,25,ID,0,0,0,0,0,4.75,0,0,0,0,0
288864,8,31,IN,0,0,0,0,0,4.75,0,0,0,0,0
258822,1,1,IN,1,1,1,1,382.6,4.75,0,32,47,47,1
291344,9,19,TH,0,0,0,0,0,4.75,0,0,0,0,0
292061,9,25,UY,0,1,1,1,99.3,4.75,0,18,31,29,1
260805,1,17,MA,0,0,0,0,0,4.75,0,0,0,0,0
294179,10,10,MA,0,0,0,0,0,4.75,0,0,0,0,0
263518,2,13,GB,0,0,0,0,0,4.75,0,0,0,0,0
264456,2,21,IN,0,0,0,0,0,4.75,0,0,0,0,0
267223,3,14,TN,0,0,0,0,0,4.75,0,1,1,1,0
269673,4,5,US,0,0,0,0,0,4.75,0,0,0,0,0
270096,4,8,GB,0,0,0,0,0,4.75,0,0,0,0,0
270564,4,12,FI,0,1,0,0,7,4.75,0,0,0,0,0
271264,4,19,SA,0,0,0,0,0,4.75,0,0,0,0,0
271637,4,23,US,0,0,0,0,0,4.75,0,0,0,0,0
272324,4,29,IN,0,0,0,0,0,4.75,0,0,0,0,0
274298,5,18,AT,0,0,0,0,0,4.75,0,0,0,0,0
276835,6,6,US,0,0,0,0,0,4.75,0,1,1,1,0
277424,6,11,IN,0,0,0,0,0,4.75,0,0,0,0,0
280526,7,6,IN,0,1,1,1,32.1,4.75,0,7,10,9,0
280979,7,10,DE,0,0,0,0,0,4.75,0,0,0,0,0
282648,7,26,MX,0,0,0,0,0,4.75,0,0,0,0,1
283504,8,2,IN,0,0,0,0,0,4.75,0,0,0,0,0
284020,8,5,EG,0,0,0,0,0,4.75,0,0,0,0,0
283967,8,5,MZ,0,1,1,1,43.9,5,1,7,10,10,0
284555,8,9,IN,0,0,0,0,0,4.75,0,0,0,0,0
284999,8,11,EG,0,1,0,0,4.8,4.75,0,0,0,0,0
287828,8,24,GB,0,0,0,0,0,4.75,0,2,2,2,0
290002,9,9,MW,0,0,0,0,0,4.75,0,0,0,0,0
290369,9,12,IN,0,0,0,0,0,4.75,0,0,0,0,0
290541,9,13,US,0,0,0,0,0,4.75,0,0,0,0,0
258951,1,2,EG,0,1,0,1,77.4,4.75,0,2,2,1,0
290939,9,16,GB,0,0,0,0,0,4.75,0,7,10,10,0
291348,9,19,AE,0,0,0,0,0,4.75,0,0,0,0,0
260818,1,17,NL,0,0,0,0,0,4.75,0,0,0,0,0
293148,10,3,EG,0,0,0,0,0,4.75,0,0,0,0,0
293212,10,4,IN,0,0,0,0,0,4.75,0,0,0,0,0
293300,10,4,US,0,1,0,0,47,4.75,0,0,0,0,1
261806,1,28,US,0,0,0,0,0,4.75,0,0,0,0,0
295428,10,20,SA,0,0,0,0,0,4.75,0,3,5,5,0
264322,2,20,IN,0,0,0,0,0,4.75,0,0,0,0,0
265810,3,4,ES,0,0,0,0,0,4.75,0,7,10,10,0
267460,3,15,BD,0,0,0,0,0,4.75,0,0,0,0,0
268186,3,21,NG,0,0,0,0,0,4.75,0,0,0,0,0
269049,3,30,EG,0,1,1,0,6.3,4.75,0,1,1,1,0
269302,4,2,US,0,0,0,0,0,4.75,0,0,0,0,0
269462,4,3,AZ,0,0,0,0,0,4.75,0,0,0,0,0
270297,4,10,EG,0,0,0,0,0,4.75,0,0,0,0,0
271126,4,18,EG,0,0,0,0,0,4.75,0,0,0,0,0
273249,5,9,CA,0,1,1,1,460.3,4.75,0,22,35,35,1
273359,5,10,NZ,0,1,0,0,9.2,4.75,0,0,0,0,0
273606,5,11,US,0,0,0,0,0,4.75,0,0,0,0,0
275007,5,25,SZ,0,0,0,0,0,4.75,0,0,0,0,0
275641,6,1,IN,0,0,0,0,0,4.75,0,0,0,0,0
276977,6,7,UY,0,0,0,0,0,4.75,0,0,0,0,0
278584,6,20,NL,0,0,0,0,0,4.75,0,0,0,0,0
279371,6,27,BR,0,1,1,0,12.4,4.75,0,2,2,2,0
281343,7,13,VE,0,0,0,0,0,4.75,0,0,0,0,0
281775,7,16,IN,0,0,0,0,0,4.75,0,0,0,0,0
282731,7,27,SG,0,0,0,0,0,4.75,0,3,5,5,1
285012,8,11,US,0,0,0,0,0,4.75,0,0,0,0,0
284918,8,11,PT,0,0,0,0,0,4.75,0,0,0,0,0
285165,8,12,VN,0,1,0,0,0.6,4.75,0,0,0,0,0
285887,8,15,EG,0,0,0,0,0,4.75,0,0,0,0,0
286239,8,16,DZ,0,0,0,0,0,4.75,0,28,36,36,0
287708,8,23,PH,0,0,0,0,0,4.75,0,0,0,0,0
288480,8,28,GB,0,0,0,0,0,4.75,0,0,0,0,0
288564,8,29,IN,0,0,0,0,0,4.75,0,0,0,0,0
288925,8,31,ES,0,0,0,0,0,4.75,0,0,0,0,0
258959,1,2,IN,0,0,0,0,0,4.75,0,0,0,0,0
291644,9,22,PK,0,0,0,0,0,4.75,0,0,0,0,0
292194,9,27,TZ,0,0,0,0,0,4.75,0,0,0,0,0
260583,1,15,BD,0,0,0,1,0,4.75,0,0,0,0,0
262499,2,3,IN,0,0,0,0,0,4.75,0,0,0,0,0
295073,10,17,BG,0,0,0,0,0,4.75,0,0,0,0,0
295232,10,18,US,0,0,0,0,0,4.75,0,0,0,0,0
263426,2,12,IN,0,0,0,0,0,4.75,0,0,0,0,0
263773,2,15,HR,0,0,0,0,0,4.75,0,0,0,0,0
264799,2,23,IN,0,0,0,0,0,4.75,0,0,0,0,0
265549,3,1,GB,0,0,0,0,0,4.75,0,0,0,0,0
266904,3,12,AZ,0,0,0,0,0,4.75,0,0,0,0,0
267760,3,17,EC,0,0,0,0,0,4.75,0,0,0,0,0
269542,4,3,US,0,0,0,0,0,4.75,0,0,0,0,0
270126,4,8,US,0,0,0,0,0,4.75,0,0,0,0,0
271597,4,22,TR,0,1,1,0,7.8,4.75,0,1,1,1,0
271652,4,23,IN,0,1,0,0,14.4,4.75,0,4,6,5,0
273678,5,12,IN,0,0,0,0,0,4.75,0,7,10,5,0
276759,6,6,GB,0,0,0,0,0,4.75,0,0,0,0,0
278060,6,16,DE,0,0,0,0,0,4.75,0,0,0,0,0
279568,6,28,ID,0,1,0,1,20.5,4.75,0,0,0,0,0
281419,7,13,IN,0,0,0,0,0,4.75,0,0,0,0,0
281680,7,15,TR,0,0,0,0,0,4.75,0,0,0,0,0
282111,7,19,DZ,0,1,1,1,536.6,5,3,10,16,10,0
282597,7,25,IN,0,0,0,0,0,4.75,0,0,0,0,0
284081,8,6,EG,0,1,1,0,16.1,4.75,0,1,1,1,0
284583,8,9,MK,0,0,0,0,0,4.75,0,0,0,0,0
286853,8,17,PK,0,0,0,0,0,4.75,0,0,0,0,0
287348,8,20,EG,0,0,0,0,0,4.75,0,0,0,0,0
290491,9,13,DK,0,0,0,0,0,4.75,0,0,0,0,0
258866,1,1,IN,0,0,0,0,0,4.75,0,0,0,0,0
259296,1,5,US,0,0,0,0,0,4.75,0,0,0,0,0
291634,9,22,ZW,0,0,0,0,0,4.75,0,0,0,0,0
260194,1,12,IN,0,0,0,0,0,4.75,0,0,0,0,0
260410,1,14,EG,0,0,0,0,0,4.75,0,0,0,0,0
292346,9,27,SA,0,0,0,0,0,4.75,0,0,0,0,1
292455,9,28,BD,0,0,0,0,0,4.75,0,0,0,0,0
292712,9,30,CZ,0,0,0,0,0,4.75,0,3,8,8,0
262917,2,7,IN,0,0,0,0,0,4.75,0,0,0,0,0
265787,3,3,CA,0,0,0,0,0,4.75,0,0,0,0,0
266090,3,6,IN,0,0,0,0,0,4.75,0,0,0,0,0
267111,3,13,FR,0,0,0,0,0,4.75,0,0,0,0,0
267661,3,17,IN,0,1,1,0,106.1,4.75,0,3,5,5,0
267772,3,18,US,0,0,0,0,0,4.75,0,2,2,2,0
269320,4,2,CA,0,0,0,0,0,4.75,0,0,0,0,0
269791,4,6,MX,0,0,0,0,0,4.75,0,0,0,0,0
270700,4,13,US,0,1,1,1,489,4.75,0,27,34,29,1
271010,4,16,CA,0,0,0,0,0,4.75,0,0,0,0,0
271318,4,19,EG,0,0,0,0,0,4.75,0,0,0,0,0
272549,5,1,PK,0,0,0,0,0,4.75,0,0,0,0,0
273796,5,13,US,0,0,0,0,0,4.75,0,0,0,0,0
275844,6,2,NG,0,0,0,0,0,4.75,0,0,0,0,0
278828,6,21,IN,0,0,0,0,0,4.75,0,0,0,0,0
280389,7,5,BD,0,0,0,0,0,4.75,0,0,0,0,0
282560,7,25,BR,0,1,1,1,643.7,4.67,3,72,130,127,1
283771,8,3,US,0,0,0,0,0,4.75,0,5,8,8,1
285383,8,14,CA,0,0,0,0,0,4.75,0,0,0,0,0
286419,8,16,UG,0,0,0,0,0,4.75,0,0,0,0,0
286678,8,16,CA,0,0,0,0,0,4.75,0,3,5,5,0
286729,8,17,US,0,0,0,0,0,4.75,0,0,0,0,0
287659,8,22,MA,0,0,0,0,0,4.75,0,0,0,0,0
288042,8,25,RO,0,0,0,0,0,4.75,0,0,0,0,0
289723,9,7,EG,0,1,1,1,149.7,4,1,7,7,7,0
291166,9,18,AZ,0,1,0,1,29.7,4.75,0,0,0,0,0
292067,9,26,US,0,0,0,0,0,4.75,0,0,0,0,0
261094,1,20,SA,0,0,0,0,0,4.75,0,0,0,0,0
293435,10,5,UY,0,0,0,0,0,4.75,0,0,0,0,0
293592,10,6,DE,0,1,1,1,723.9,5,1,21,38,34,0
262156,1,31,US,0,0,0,0,0,4.75,0,0,0,0,0
262250,2,1,NG,0,0,0,0,0,4.75,0,0,0,0,0
294916,10,16,IN,0,0,0,0,0,4.75,0,5,8,8,0
295030,10,17,PK,0,0,0,0,0,4.75,0,0,0,0,0
295113,10,18,CA,0,0,0,0,0,4.75,0,0,0,0,0
263078,2,8,BG,0,0,0,0,0,4.75,0,0,0,0,0
267160,3,13,IN,0,0,0,0,0,4.75,0,0,0,0,0
267089,3,13,CY,0,1,0,1,19.6,4.75,0,4,7,7,0
269037,3,30,US,0,0,0,0,0,4.75,0,0,0,0,0
270601,4,12,EG,0,0,0,0,0,4.75,0,0,0,0,0
270647,4,13,US,0,0,0,0,0,4.75,0,0,0,0,0
270621,4,13,EG,0,0,0,0,0,4.75,0,0,0,0,0
270930,4,15,CA,0,1,1,1,636.1,4.75,0,14,24,24,1
271339,4,20,CA,0,0,0,0,0,4.75,0,0,0,0,0
271568,4,22,SE,0,0,0,0,0,4.75,0,18,25,25,0
271687,4,23,IN,0,1,1,1,27.9,4.75,0,2,3,3,0
272184,4,27,AR,0,0,0,0,0,4.75,0,0,0,0,0
273112,5,7,US,0,0,0,0,0,4.75,0,0,0,0,0
276096,6,2,GR,0,0,0,0,0,4.75,0,0,0,0,0
278290,6,18,IN,0,1,1,0,32.1,4.75,0,3,8,7,0
280706,7,7,GB,0,0,0,0,0,4.75,0,0,0,0,0
281764,7,16,ZA,0,1,0,0,15,4.75,0,7,10,4,0
283169,7,31,IT,0,0,0,0,0,4.75,0,0,0,0,0
284107,8,6,IN,0,0,0,0,0,4.75,0,0,0,0,0
288004,8,25,ES,0,0,0,0,0,4.75,0,0,0,0,0
290128,9,10,MA,0,1,0,0,3.9,4.75,0,0,0,0,0
291316,9,19,SG,0,0,0,0,0,4.75,0,0,0,0,0
291762,9,23,EG,0,0,0,0,0,4.75,0,0,0,0,0
260820,1,17,NG,0,0,0,0,0,4.75,0,3,5,4,0
260990,1,19,DZ,0,0,0,0,0,4.75,0,0,0,0,0
292906,10,2,CO,0,0,0,0,0,4.75,0,0,0,0,0
293111,10,3,PT,0,0,0,0,0,4.75,0,0,0,0,0
261164,1,21,AE,0,0,0,0,0,4.75,0,0,0,0,0
293778,10,8,FR,0,0,0,0,0,4.75,0,0,0,0,0
262032,1,30,IN,0,1,0,0,3.1,4.75,0,0,0,0,0
262088,1,31,IN,0,0,0,0,0,4.75,0,0,0,0,0
263750,2,15,IE,0,0,0,0,0,4.75,0,0,0,0,0
264072,2,18,US,0,0,0,0,0,4.75,0,0,0,0,0
264547,2,22,CA,0,0,0,0,0,4.75,0,0,0,0,0
269208,4,1,GB,0,1,1,0,27.1,4.75,0,3,6,3,0
270524,4,12,IN,0,0,0,0,0,4.75,0,0,0,0,0
272135,4,27,US,0,0,0,0,0,4.75,0,0,0,0,0
272198,4,28,US,0,0,0,0,0,4.75,0,0,0,0,1
272440,4,30,NG,0,1,0,0,55.3,4.75,0,0,0,0,0
275141,5,26,EG,0,1,0,1,35.9,4.75,0,0,0,0,0
275577,5,31,DZ,0,0,0,0,0,4.75,0,0,0,0,0
276099,6,2,AZ,0,0,0,0,0,4.75,0,0,0,0,0
277129,6,8,NG,0,1,1,1,45.3,4.75,0,7,10,9,0
277154,6,9,IN,0,0,0,0,0,4.75,0,0,0,0,0
279637,6,29,IN,0,0,0,0,0,4.75,0,0,0,0,0
281589,7,15,US,0,0,0,0,0,4.75,0,0,0,0,0
282317,7,22,SA,0,0,0,0,0,4.75,0,0,0,0,0
283758,8,3,PT,0,0,0,0,0,4.75,0,0,0,0,0
283970,8,5,DE,0,0,0,0,0,4.75,0,0,0,0,0
284858,8,11,CA,0,1,1,1,1417.5,4.5,4,91,123,123,1
286918,8,17,EG,0,1,0,1,1.6,4.75,0,8,11,11,0
287163,8,18,ET,0,0,0,0,0,4.75,0,0,0,0,0
287442,8,20,EG,0,0,0,0,0,4.75,0,0,0,0,0
289037,9,1,EG,0,1,1,0,82.1,4.75,0,5,8,8,0
289271,9,3,IQ,0,0,0,0,0,4.75,0,0,0,0,0
258855,1,1,GB,0,0,0,0,0,4.75,0,0,0,0,0
259424,1,6,CO,0,0,0,0,0,4.75,0,0,0,0,0
259943,1,10,EG,0,0,0,0,0,4.75,0,7,10,10,0
293313,10,4,IN,0,0,0,0,0,4.75,0,0,0,0,0
293333,10,5,BR,0,0,0,0,0,4.75,0,0,0,0,0
262910,2,7,AZ,0,0,0,0,0,4.75,0,0,0,0,0
263755,2,15,TR,0,0,0,0,0,4.75,0,0,0,0,0
264207,2,19,US,0,0,0,0,0,4.75,0,1,1,0,0
266730,3,10,IN,0,0,0,0,0,4.75,0,0,0,0,0
268437,3,24,IN,0,0,0,0,0,4.75,0,0,0,0,0
268518,3,24,EG,0,0,0,0,0,4.75,0,0,0,0,0
268600,3,26,KW,0,1,1,1,199.5,4.75,0,20,28,28,1
269607,4,4,NG,0,0,0,0,0,4.75,0,3,5,2,0
270024,4,8,AU,0,0,0,0,0,4.75,0,0,0,0,0
270144,4,8,US,0,0,0,0,0,4.75,0,0,0,0,0
270072,4,8,US,0,0,0,0,0,4.75,0,1,1,1,0
272011,4,26,NZ,0,0,0,0,0,4.75,0,0,0,0,0
272042,4,26,TR,0,0,0,0,0,4.75,0,0,0,0,0
272040,4,26,US,0,0,0,0,0,4.75,0,0,0,0,0
273571,5,11,AZ,0,0,0,0,0,4.75,0,0,0,0,0
274284,5,18,US,0,0,0,0,0,4.75,0,0,0,0,0
275354,5,29,IT,0,0,0,0,0,4.75,0,0,0,0,0
276464,6,3,US,0,0,0,0,0,4.75,0,0,0,0,0
278305,6,18,SA,0,0,0,0,0,4.75,0,0,0,0,0
278502,6,19,TN,0,0,0,0,0,4.75,0,0,0,0,0
279121,6,24,KH,0,0,0,0,0,4.75,0,0,0,0,0
280581,7,6,PK,0,0,0,0,0,4.75,0,7,10,10,0
280710,7,7,GH,0,0,0,0,0,4.75,0,0,0,0,0
281926,7,18,US,0,0,0,0,0,4.75,0,0,0,0,0
282104,7,19,ZA,0,0,0,0,0,4.75,0,0,0,0,0
283186,7,31,GB,0,1,1,0,33.3,4.75,0,5,11,11,0
285495,8,15,IN,0,0,0,0,0,4.75,0,0,0,0,0
286490,8,16,NG,0,0,0,0,0,4.75,0,0,0,0,0
289260,9,3,TR,0,1,1,1,22.5,4.75,0,32,50,46,1
290498,9,13,BB,0,0,0,0,0,4.75,0,0,0,0,0
259727,1,8,GB,0,1,1,0,468.8,4.75,0,64,72,72,1
260404,1,14,PK,0,0,0,0,0,4.75,0,0,0,0,0
262315,2,2,AL,0,0,0,0,0,4.75,0,7,15,15,0
295339,10,19,VN,0,0,0,0,0,4.75,0,0,0,0,0
264595,2,22,IN,0,1,0,0,15,4.75,0,0,0,0,0
265167,2,26,US,0,0,0,0,0,4.75,0,0,0,0,0
266354,3,8,IQ,0,0,0,0,0,4.75,0,0,0,0,0
267838,3,18,IN,0,0,0,0,0,4.75,0,0,0,0,0
268254,3,21,US,0,0,0,0,0,4.75,0,5,8,8,0
268861,3,29,SA,0,0,0,0,0,4.75,0,0,0,0,0
269748,4,5,IN,0,1,1,1,131.7,4.75,0,13,23,19,1
270724,4,13,IN,0,0,0,0,0,4.75,0,0,0,0,0
272495,5,1,IN,0,0,0,0,0,4.75,0,3,5,3,0
274552,5,20,ZA,1,1,1,1,1099.7,5,1,84,116,115,1
275108,5,26,SL,0,1,0,0,0.8,4.75,0,0,0,0,0
277103,6,8,LB,0,0,0,0,0,4.75,0,0,0,0,0
278360,6,19,CA,0,0,0,0,0,4.75,0,0,0,0,0
279234,6,25,NG,0,0,0,0,0,4.75,0,0,0,0,0
280318,7,4,US,0,0,0,0,0,4.75,0,0,0,0,0
281017,7,10,EG,0,0,0,0,0,4.75,0,0,0,0,0
283315,8,1,DE,0,0,0,0,0,4.75,0,0,0,0,0
287290,8,19,SA,0,0,0,0,0,4.75,0,0,0,0,0
287270,8,19,BD,0,0,0,0,0,4.75,0,0,0,0,0
288611,8,29,IN,0,0,0,0,0,4.75,0,0,0,0,0
288845,8,31,ZM,0,0,0,0,0,4.75,0,0,0,0,0
289775,9,7,US,0,0,0,0,0,4.75,0,2,2,2,0
290249,9,11,UZ,0,0,0,0,0,4.75,0,0,0,0,0
290471,9,13,US,0,0,0,0,0,4.75,0,0,0,0,0
259397,1,5,IN,0,0,0,0,0,4.75,0,0,0,0,0
291191,9,18,US,0,0,0,0,0,4.75,0,0,0,0,0
259648,1,7,EG,0,0,0,0,0,4.75,0,0,0,0,0
260185,1,12,IN,0,0,0,0,0,4.75,0,0,0,0,0
292740,9,30,DE,0,0,0,0,0,4.75,0,0,0,0,0
293452,10,5,ES,0,0,0,0,0,4.75,0,1,1,0,0
293537,10,6,AO,0,0,0,0,0,4.75,0,0,0,0,0
262382,2,2,BR,0,0,0,0,0,4.75,0,0,0,0,0
264531,2,22,MX,0,1,0,0,23.7,4.75,0,0,0,0,0
265227,2,27,NG,0,0,0,0,0,4.75,0,0,0,0,0
265689,3,2,US,0,0,0,0,0,4.75,0,1,1,1,0
266188,3,7,EG,0,0,0,0,0,4.75,0,1,1,1,0
267041,3,13,US,0,0,0,0,0,4.75,0,0,0,0,0
268239,3,21,GT,0,0,0,0,0,4.75,0,0,0,0,0
269039,3,30,ZW,0,0,0,0,0,4.75,0,0,0,0,0
271692,4,23,MA,0,0,0,0,0,4.75,0,0,0,0,0
271734,4,23,EG,0,0,0,0,0,4.75,0,0,0,0,0
272570,5,2,US,0,1,1,1,436.2,4.75,0,14,24,24,1
273638,5,12,CA,0,0,0,0,0,4.75,0,0,0,0,0
276221,6,2,IN,0,0,0,0,0,4.75,0,0,0,0,0
276203,6,2,AR,0,0,0,0,0,4.75,0,0,0,0,0
277226,6,9,CA,0,0,0,0,0,4.75,0,0,0,0,0
279914,7,1,US,0,1,1,0,12,4.75,0,9,12,12,1
280216,7,3,EG,0,1,0,1,193.2,5,2,0,0,0,0
281302,7,12,IN,0,0,0,0,0,4.75,0,0,0,0,0
283373,8,1,GB,0,0,0,0,0,4.75,0,0,0,0,0
284973,8,11,IN,0,0,0,0,0,4.75,0,0,0,0,0
285157,8,12,CL,0,0,0,0,0,4.75,0,0,0,0,0
287012,8,18,EG,0,0,0,0,0,4.75,0,0,0,0,0
287154,8,18,RU,0,0,0,0,0,4.75,0,0,0,0,0
287664,8,23,IT,0,0,0,0,0,4.75,0,0,0,0,0
287934,8,24,PT,0,0,0,0,0,4.75,0,0,0,0,0
288508,8,29,EG,0,0,0,0,0,4.75,0,0,0,0,0
289917,9,8,CA,0,0,0,0,0,4.75,0,9,9,8,0
290828,9,15,IE,0,1,0,0,2.8,4.75,0,0,0,0,0
259284,1,4,ID,0,0,0,0,0,4.75,0,8,11,11,0
259638,1,7,US,0,0,0,0,0,4.75,0,0,0,0,0
259703,1,8,VN,0,0,0,0,0,4.75,0,0,0,0,0
291549,9,21,TN,0,0,0,0,0,4.75,0,0,0,0,0
260462,1,14,EG,0,0,0,0,0,4.75,0,0,0,0,0
260342,1,14,NG,0,0,0,0,0,4.75,0,0,0,0,0
292586,9,29,CA,0,0,0,0,0,4.75,0,0,0,0,0
260854,1,18,EG,0,0,0,0,0,4.75,0,0,0,0,0
261050,1,20,EG,0,0,0,0,0,4.75,0,0,0,0,0
261565,1,25,US,0,1,1,0,59.7,4.75,0,7,10,10,1
293838,10,8,US,0,0,0,0,0,4.75,0,0,0,0,0
294184,10,10,GB,0,0,0,0,0,4.75,0,0,0,0,0
261981,1,29,KE,0,0,0,0,0,4.75,0,0,0,0,0
261928,1,29,LB,0,0,0,0,0,4.75,0,0,0,0,0
294446,10,12,EG,0,0,0,0,0,4.75,0,0,0,0,0
262681,2,4,IE,0,0,0,0,0,4.75,0,0,0,0,0
295243,10,18,BR,0,0,0,0,0,4.75,0,0,0,0,0
264671,2,22,CO,0,0,0,0,0,4.75,0,2,2,2,0
264891,2,24,US,0,0,0,0,0,4.75,0,0,0,0,0
265053,2,25,CA,0,0,0,0,0,4.75,0,0,0,0,0
265846,3,4,IL,0,0,0,0,0,4.75,0,0,0,0,0
268990,3,30,DE,1,1,1,1,2771.5,4.33,3,115,172,169,1
269717,4,5,ET,0,0,0,0,0,4.75,0,0,0,0,0
269888,4,6,BE,0,0,0,0,0,4.75,0,0,0,0,0
270219,4,9,NL,0,0,0,0,0,4.75,0,0,0,0,0
270678,4,13,GB,0,0,0,0,0,4.75,0,0,0,0,0
270657,4,13,EG,0,0,0,0,0,4.75,0,0,0,0,0
271613,4,22,BG,0,0,0,0,0,4.75,0,0,0,0,0
271823,4,24,IN,0,0,0,0,0,4.75,0,7,10,10,0
272194,4,28,IN,0,0,0,0,0,4.75,0,0,0,0,0
272671,5,3,US,0,0,0,0,0,4.75,0,0,0,0,0
272704,5,3,AU,0,0,0,0,0,4.75,0,0,0,0,0
272803,5,4,CL,0,0,0,0,0,4.75,0,0,0,0,0
273487,5,10,US,0,0,0,0,0,4.75,0,0,0,0,0
274078,5,16,IN,0,0,0,0,0,4.75,0,0,0,0,0
276027,6,2,EG,0,1,0,0,0.4,4.75,0,0,0,0,0
